
Fuel Cell Controller
Horizon H-100 Stack
(c) Simon Howroyd 2013
Loughborough University

controller  Copyright (C) 2013  Simon Howroyd
This program comes with ABSOLUTELY NO WARRANTY; for details type `show w'.
This is free software, and you are welcome to redistribute it,
under certain conditions; type `show c' for details.

1389359962.57 	OFF  :	ADC	v1:16.405285,	a1:0.374486,	TMP	tB:18.000000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.61 	OFF  :	ADC	v1:16.405285,	a1:0.374486,	TMP	tB:18.000000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.65 	OFF  :	ADC	v1:16.405285,	a1:0.374486,	TMP	tB:18.000000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.68 	OFF  :	ADC	v1:16.405285,	a1:0.374486,	TMP	tB:18.000000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.72 	OFF  :	ADC	v1:16.405285,	a1:0.374486,	TMP	tB:18.000000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.75 	OFF  :	ADC	v1:16.405285,	a1:0.374486,	TMP	tB:18.000000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.79 	OFF  :	ADC	v1:16.405285,	a1:0.374486,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.82 	OFF  :	ADC	v1:16.405285,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.86 	OFF  :	ADC	v1:16.405285,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.89 	OFF  :	ADC	v1:16.405285,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.93 	OFF  :	ADC	v1:16.405285,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359962.97 	OFF  :	ADC	v1:16.405285,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.01 	OFF  :	ADC	v1:16.405285,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.04 	OFF  :	ADC	v1:16.405285,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.08 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.11 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.15 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.19 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.23 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.062500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.26 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.3 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.34 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.38 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.41 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.45 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.48 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.52 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.56 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.6 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.63 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.67 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.7 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.125000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.74 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.77 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.81 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.85 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.89 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.92 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.96 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359963.99 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.03 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.07 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.1 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.14 	OFF  :	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.18 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.21 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.23 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.26 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.28 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.31 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.34 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.36 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.39 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.187500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.42 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.45 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.47 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.5 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.53 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.55 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.58 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.6 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.63 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.66 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.69 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.71 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.74 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.77 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.79 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.82 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.84 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.87 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.89 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.92 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.95 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359964.97 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.0 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.03 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.05 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.08 	START:	ADC	v1:0.001279,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.1 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.13 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.16 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.18 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.21 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.24 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.27 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.3 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.33 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.36 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.38 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.41 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.44 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.46 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.49 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.51 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.54 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.57 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.6 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.62 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.65 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.67 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.7 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.73 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.75 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.78 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.81 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.83 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.86 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.88 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.91 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.94 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.96 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359965.99 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359966.01 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359966.04 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.250000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389359966.06 	START:	ADC	v1:21.509978,	a1:0.385817,	TMP	tB:18.312500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
